Prev_Sector,Sector,Moved_Cells,Timestep
1.0,1,1523,42500
2.0,2,1036,42500
3.0,3,1002,42500
0.0,0,1439,42510
1.0,1,1523,42510
2.0,2,1036,42510
3.0,3,1002,42510
0.0,0,1439,42520
1.0,1,1523,42520
2.0,2,1036,42520
3.0,3,1002,42520
0.0,0,1439,42530
1.0,1,1523,42530
2.0,2,1036,42530
3.0,3,1002,42530
0.0,0,1439,42540
1.0,1,1523,42540
2.0,2,1036,42540
3.0,3,1002,42540
0.0,0,1439,42550
1.0,1,1523,42550
2.0,2,1036,42550
3.0,3,1002,42550
0.0,0,1439,42560
1.0,1,1523,42560
2.0,2,1036,42560
3.0,3,1002,42560
0.0,0,1439,42570
1.0,1,1523,42570
2.0,2,1036,42570
3.0,3,1002,42570
0.0,0,1439,42580
1.0,1,1523,42580
2.0,2,1036,42580
3.0,3,1002,42580
0.0,0,1439,42590
1.0,1,1523,42590
2.0,2,1036,42590
3.0,3,1002,42590
0.0,0,1439,42600
1.0,1,1523,42600
2.0,2,1036,42600
3.0,3,1002,42600
0.0,0,1439,42610
1.0,1,1523,42610
2.0,2,1036,42610
3.0,3,1002,42610
0.0,0,1438,42620
0.0,3,1,42620
1.0,1,1523,42620
2.0,2,1036,42620
3.0,3,1002,42620
0.0,0,1438,42630
1.0,1,1523,42630
2.0,2,1036,42630
3.0,3,1003,42630
0.0,0,1438,42640
1.0,1,1523,42640
2.0,2,1036,42640
3.0,3,1003,42640
0.0,0,1438,42650
1.0,1,1523,42650
2.0,2,1036,42650
3.0,3,1003,42650
0.0,0,1438,42660
1.0,1,1523,42660
2.0,2,1036,42660
3.0,3,1003,42660
0.0,0,1438,42670
1.0,1,1523,42670
2.0,2,1036,42670
3.0,3,1003,42670
0.0,0,1438,42680
1.0,1,1523,42680
2.0,2,1036,42680
3.0,3,1003,42680
0.0,0,1438,42690
1.0,1,1523,42690
2.0,2,1036,42690
3.0,3,1003,42690
0.0,0,1438,42700
1.0,1,1523,42700
2.0,2,1036,42700
3.0,3,1003,42700
0.0,0,1438,42710
1.0,1,1523,42710
2.0,2,1036,42710
3.0,3,1003,42710
0.0,0,1438,42720
1.0,1,1523,42720
2.0,2,1036,42720
3.0,3,1003,42720
0.0,0,1438,42730
1.0,1,1523,42730
2.0,2,1036,42730
3.0,3,1003,42730
0.0,0,1438,42740
1.0,1,1523,42740
2.0,2,1036,42740
3.0,3,1003,42740
0.0,0,1438,42750
1.0,1,1523,42750
2.0,2,1036,42750
3.0,3,1003,42750
0.0,0,1438,42760
1.0,1,1523,42760
2.0,2,1036,42760
3.0,0,1,42760
3.0,3,1002,42760
0.0,0,1439,42770
1.0,1,1523,42770
2.0,2,1036,42770
3.0,3,1002,42770
0.0,0,1439,42780
1.0,1,1523,42780
2.0,2,1036,42780
3.0,3,1002,42780
0.0,0,1439,42790
1.0,1,1523,42790
2.0,2,1036,42790
3.0,3,1002,42790
0.0,0,1439,42800
1.0,1,1523,42800
2.0,2,1036,42800
3.0,3,1002,42800
0.0,0,1439,42810
1.0,1,1523,42810
2.0,2,1036,42810
3.0,3,1002,42810
0.0,0,1439,42820
1.0,1,1523,42820
2.0,2,1036,42820
3.0,3,1002,42820
0.0,0,1439,42830
1.0,1,1523,42830
2.0,2,1036,42830
3.0,3,1002,42830
0.0,0,1439,42840
1.0,1,1523,42840
2.0,2,1036,42840
3.0,3,1002,42840
0.0,0,1439,42850
1.0,1,1523,42850
2.0,2,1036,42850
3.0,3,1002,42850
0.0,0,1439,42860
1.0,1,1523,42860
2.0,2,1036,42860
3.0,3,1002,42860
0.0,0,1439,42870
1.0,1,1523,42870
2.0,2,1036,42870
3.0,3,1002,42870
0.0,0,1439,42880
1.0,1,1523,42880
2.0,2,1036,42880
3.0,3,1002,42880
0.0,0,1439,42890
1.0,1,1523,42890
2.0,2,1036,42890
3.0,3,1002,42890
0.0,0,1439,42900
1.0,1,1523,42900
2.0,2,1036,42900
3.0,3,1002,42900
0.0,0,1439,42910
1.0,1,1523,42910
2.0,2,1036,42910
3.0,3,1002,42910
0.0,0,1439,42920
1.0,1,1523,42920
2.0,2,1036,42920
3.0,3,1002,42920
0.0,0,1439,42930
1.0,1,1523,42930
2.0,2,1036,42930
3.0,3,1002,42930
0.0,0,1439,42940
1.0,1,1523,42940
2.0,2,1036,42940
3.0,3,1002,42940
0.0,0,1439,42950
1.0,1,1523,42950
2.0,2,1036,42950
3.0,3,1002,42950
0.0,0,1439,42960
1.0,1,1523,42960
2.0,2,1036,42960
3.0,3,1002,42960
0.0,0,1439,42970
1.0,1,1523,42970
2.0,2,1036,42970
3.0,3,1002,42970
0.0,0,1439,42980
1.0,1,1523,42980
2.0,2,1036,42980
3.0,3,1002,42980
0.0,0,1439,42990
1.0,1,1523,42990
2.0,2,1036,42990
3.0,3,1002,42990
0.0,0,1439,43000
1.0,1,1523,43000
2.0,2,1036,43000
3.0,3,1002,43000
0.0,0,1439,43010
1.0,1,1523,43010
2.0,2,1036,43010
3.0,3,1002,43010
0.0,0,1439,43020
1.0,1,1523,43020
2.0,2,1036,43020
3.0,3,1002,43020
0.0,0,1439,43030
1.0,1,1523,43030
2.0,2,1036,43030
3.0,3,1002,43030
0.0,0,1439,43040
1.0,1,1523,43040
2.0,2,1036,43040
3.0,3,1002,43040
0.0,0,1439,43050
1.0,1,1523,43050
2.0,2,1036,43050
3.0,3,1002,43050
0.0,0,1439,43060
1.0,1,1523,43060
2.0,2,1036,43060
3.0,3,1002,43060
0.0,0,1439,43070
1.0,1,1523,43070
2.0,2,1036,43070
3.0,3,1002,43070
0.0,0,1439,43080
1.0,1,1523,43080
2.0,2,1036,43080
3.0,3,1002,43080
0.0,0,1439,43090
1.0,1,1523,43090
2.0,2,1036,43090
3.0,3,1002,43090
0.0,0,1439,43100
1.0,1,1523,43100
2.0,2,1036,43100
3.0,3,1002,43100
0.0,0,1439,43110
1.0,1,1523,43110
2.0,2,1036,43110
3.0,3,1002,43110
0.0,0,1439,43120
1.0,1,1523,43120
2.0,2,1036,43120
3.0,3,1002,43120
0.0,0,1439,43130
1.0,1,1523,43130
2.0,2,1036,43130
3.0,3,1002,43130
0.0,0,1439,43140
1.0,1,1523,43140
2.0,2,1036,43140
3.0,3,1002,43140
0.0,0,1439,43150
1.0,1,1523,43150
2.0,2,1036,43150
3.0,3,1002,43150
0.0,0,1439,43160
1.0,1,1523,43160
2.0,2,1036,43160
3.0,3,1002,43160
0.0,0,1439,43170
1.0,1,1523,43170
2.0,2,1036,43170
3.0,3,1002,43170
0.0,0,1439,43180
1.0,1,1523,43180
2.0,2,1036,43180
3.0,3,1002,43180
0.0,0,1439,43190
1.0,1,1523,43190
2.0,2,1036,43190
3.0,3,1002,43190
0.0,0,1439,43200
1.0,1,1523,43200
2.0,2,1036,43200
3.0,3,1002,43200
0.0,0,1439,43210
1.0,1,1523,43210
2.0,2,1036,43210
3.0,3,1002,43210
0.0,0,1439,43220
1.0,1,1523,43220
2.0,2,1036,43220
3.0,3,1002,43220
0.0,0,1439,43230
1.0,1,1523,43230
2.0,2,1036,43230
3.0,3,1002,43230
0.0,0,1439,43240
1.0,1,1523,43240
2.0,2,1036,43240
3.0,3,1002,43240
0.0,0,1439,43250
1.0,1,1523,43250
2.0,2,1036,43250
3.0,3,1002,43250
0.0,0,1439,43260
1.0,1,1523,43260
2.0,2,1036,43260
3.0,3,1002,43260
0.0,0,1439,43270
1.0,1,1523,43270
2.0,2,1036,43270
3.0,3,1002,43270
0.0,0,1439,43280
1.0,1,1523,43280
2.0,2,1036,43280
3.0,3,1002,43280
0.0,0,1439,43290
1.0,1,1523,43290
2.0,2,1036,43290
3.0,3,1002,43290
0.0,0,1439,43300
1.0,1,1523,43300
2.0,2,1036,43300
3.0,3,1002,43300
0.0,0,1439,43310
1.0,1,1523,43310
2.0,2,1036,43310
3.0,3,1002,43310
0.0,0,1439,43320
1.0,1,1523,43320
2.0,2,1036,43320
3.0,3,1002,43320
0.0,0,1439,43330
1.0,1,1523,43330
2.0,2,1036,43330
3.0,3,1002,43330
0.0,0,1439,43340
1.0,1,1523,43340
2.0,2,1036,43340
3.0,3,1002,43340
0.0,0,1439,43350
1.0,1,1523,43350
2.0,2,1036,43350
3.0,3,1002,43350
0.0,0,1439,43360
1.0,1,1523,43360
2.0,2,1036,43360
3.0,3,1002,43360
0.0,0,1439,43370
1.0,1,1523,43370
2.0,2,1036,43370
3.0,3,1002,43370
0.0,0,1439,43380
1.0,1,1523,43380
2.0,2,1036,43380
3.0,3,1002,43380
0.0,0,1439,43390
1.0,1,1523,43390
2.0,2,1036,43390
3.0,3,1002,43390
0.0,0,1439,43400
1.0,1,1523,43400
2.0,2,1036,43400
3.0,3,1002,43400
0.0,0,1439,43410
1.0,1,1523,43410
2.0,2,1036,43410
3.0,3,1002,43410
0.0,0,1439,43420
1.0,1,1523,43420
2.0,2,1036,43420
3.0,3,1002,43420
0.0,0,1439,43430
1.0,1,1523,43430
2.0,2,1036,43430
3.0,3,1002,43430
0.0,0,1439,43440
1.0,1,1523,43440
2.0,2,1036,43440
3.0,3,1002,43440
0.0,0,1439,43450
1.0,1,1523,43450
2.0,2,1036,43450
3.0,3,1002,43450
0.0,0,1439,43460
1.0,1,1523,43460
2.0,2,1036,43460
3.0,3,1002,43460
0.0,0,1439,43470
1.0,1,1523,43470
2.0,2,1036,43470
3.0,3,1002,43470
0.0,0,1439,43480
1.0,1,1523,43480
2.0,2,1036,43480
3.0,3,1002,43480
0.0,0,1439,43490
1.0,1,1523,43490
2.0,2,1036,43490
3.0,3,1002,43490
0.0,0,1439,43500
1.0,1,1523,43500
2.0,2,1036,43500
3.0,3,1002,43500
0.0,0,1439,43510
1.0,1,1523,43510
2.0,2,1036,43510
3.0,3,1002,43510
0.0,0,1439,43520
1.0,1,1523,43520
2.0,2,1036,43520
3.0,3,1002,43520
0.0,0,1439,43530
1.0,1,1523,43530
2.0,2,1036,43530
3.0,3,1002,43530
0.0,0,1439,43540
1.0,1,1523,43540
2.0,2,1036,43540
3.0,3,1002,43540
0.0,0,1439,43550
1.0,1,1523,43550
2.0,2,1036,43550
3.0,3,1002,43550
0.0,0,1439,43560
1.0,1,1523,43560
2.0,2,1036,43560
3.0,3,1002,43560
0.0,0,1439,43570
1.0,1,1523,43570
2.0,2,1036,43570
3.0,3,1002,43570
0.0,0,1439,43580
1.0,1,1523,43580
2.0,2,1036,43580
3.0,3,1002,43580
0.0,0,1439,43590
1.0,1,1523,43590
2.0,2,1036,43590
3.0,3,1002,43590
0.0,0,1439,43600
1.0,1,1523,43600
2.0,2,1036,43600
3.0,3,1002,43600
0.0,0,1439,43610
1.0,1,1523,43610
2.0,2,1036,43610
3.0,3,1002,43610
0.0,0,1439,43620
1.0,1,1523,43620
2.0,2,1036,43620
3.0,3,1002,43620
0.0,0,1439,43630
1.0,1,1523,43630
2.0,2,1036,43630
3.0,3,1002,43630
0.0,0,1439,43640
1.0,1,1523,43640
2.0,2,1036,43640
3.0,3,1002,43640
0.0,0,1439,43650
1.0,1,1523,43650
2.0,2,1036,43650
3.0,3,1002,43650
0.0,0,1439,43660
1.0,1,1523,43660
2.0,2,1036,43660
3.0,3,1002,43660
0.0,0,1439,43670
1.0,1,1523,43670
2.0,2,1036,43670
3.0,3,1002,43670
0.0,0,1439,43680
1.0,1,1523,43680
2.0,2,1036,43680
3.0,3,1002,43680
0.0,0,1439,43690
1.0,1,1523,43690
2.0,2,1036,43690
3.0,3,1002,43690
0.0,0,1439,43700
1.0,1,1523,43700
2.0,2,1036,43700
3.0,3,1002,43700
0.0,0,1439,43710
1.0,1,1523,43710
2.0,2,1036,43710
3.0,3,1002,43710
0.0,0,1439,43720
1.0,1,1523,43720
2.0,2,1036,43720
3.0,3,1002,43720
0.0,0,1439,43730
1.0,1,1523,43730
2.0,2,1036,43730
3.0,3,1002,43730
0.0,0,1439,43740
1.0,1,1523,43740
2.0,2,1036,43740
3.0,3,1002,43740
0.0,0,1439,43750
1.0,1,1523,43750
2.0,2,1036,43750
3.0,3,1002,43750
0.0,0,1439,43760
1.0,1,1523,43760
2.0,2,1036,43760
3.0,3,1002,43760
0.0,0,1439,43770
1.0,1,1523,43770
2.0,2,1036,43770
3.0,3,1002,43770
0.0,0,1439,43780
1.0,1,1523,43780
2.0,2,1036,43780
3.0,3,1002,43780
0.0,0,1439,43790
1.0,1,1523,43790
2.0,2,1036,43790
3.0,3,1002,43790
0.0,0,1439,43800
1.0,1,1523,43800
2.0,2,1036,43800
3.0,3,1002,43800
0.0,0,1439,43810
1.0,1,1523,43810
2.0,2,1036,43810
3.0,3,1002,43810
0.0,0,1439,43820
1.0,1,1523,43820
2.0,2,1036,43820
3.0,3,1002,43820
0.0,0,1439,43830
1.0,1,1523,43830
2.0,2,1036,43830
3.0,3,1002,43830
0.0,0,1439,43840
1.0,1,1523,43840
2.0,2,1036,43840
3.0,3,1002,43840
0.0,0,1439,43850
1.0,1,1523,43850
2.0,2,1036,43850
3.0,3,1002,43850
0.0,0,1439,43860
1.0,1,1523,43860
2.0,2,1036,43860
3.0,3,1002,43860
0.0,0,1439,43870
1.0,1,1523,43870
2.0,2,1036,43870
3.0,3,1002,43870
0.0,0,1439,43880
1.0,1,1523,43880
2.0,2,1036,43880
3.0,3,1002,43880
0.0,0,1439,43890
1.0,1,1523,43890
2.0,2,1036,43890
3.0,3,1002,43890
0.0,0,1439,43900
1.0,1,1523,43900
2.0,2,1036,43900
3.0,3,1002,43900
0.0,0,1439,43910
1.0,1,1523,43910
2.0,2,1036,43910
3.0,3,1002,43910
0.0,0,1439,43920
1.0,1,1523,43920
2.0,2,1036,43920
3.0,3,1002,43920
0.0,0,1439,43930
1.0,1,1523,43930
2.0,2,1036,43930
3.0,3,1002,43930
0.0,0,1439,43940
1.0,1,1523,43940
2.0,2,1036,43940
3.0,3,1002,43940
0.0,0,1439,43950
1.0,1,1523,43950
2.0,2,1036,43950
3.0,3,1002,43950
0.0,0,1439,43960
1.0,1,1523,43960
2.0,2,1036,43960
3.0,3,1002,43960
0.0,0,1439,43970
1.0,1,1523,43970
2.0,2,1036,43970
3.0,3,1002,43970
0.0,0,1439,43980
1.0,1,1523,43980
2.0,2,1036,43980
3.0,3,1002,43980
0.0,0,1439,43990
1.0,1,1523,43990
2.0,2,1036,43990
3.0,3,1002,43990
0.0,0,1439,44000
1.0,1,1523,44000
2.0,2,1036,44000
3.0,3,1002,44000
0.0,0,1439,44010
1.0,1,1523,44010
2.0,2,1036,44010
3.0,3,1002,44010
0.0,0,1439,44020
1.0,1,1523,44020
2.0,2,1036,44020
3.0,3,1002,44020
0.0,0,1439,44030
1.0,1,1523,44030
2.0,2,1036,44030
3.0,3,1002,44030
0.0,0,1439,44040
1.0,1,1523,44040
2.0,2,1036,44040
3.0,3,1002,44040
0.0,0,1439,44050
1.0,1,1523,44050
2.0,2,1036,44050
3.0,3,1002,44050
0.0,0,1439,44060
1.0,1,1523,44060
2.0,2,1036,44060
3.0,3,1002,44060
0.0,0,1440,44070
1.0,1,1523,44070
2.0,2,1036,44070
3.0,3,1002,44070
0.0,0,1439,44080
1.0,1,1523,44080
2.0,2,1036,44080
3.0,3,1002,44080
0.0,0,1439,44090
1.0,1,1523,44090
2.0,2,1036,44090
3.0,3,1002,44090
0.0,0,1439,44100
1.0,1,1523,44100
2.0,2,1036,44100
3.0,3,1002,44100
0.0,0,1439,44110
1.0,1,1523,44110
2.0,2,1036,44110
3.0,3,1002,44110
0.0,0,1439,44120
1.0,1,1523,44120
2.0,2,1036,44120
3.0,3,1002,44120
0.0,0,1439,44130
1.0,1,1523,44130
2.0,2,1036,44130
3.0,3,1002,44130
0.0,0,1439,44140
1.0,1,1523,44140
2.0,2,1036,44140
3.0,3,1002,44140
0.0,0,1439,44150
1.0,1,1523,44150
2.0,2,1036,44150
3.0,3,1002,44150
0.0,0,1439,44160
1.0,1,1523,44160
2.0,2,1036,44160
3.0,3,1002,44160
0.0,0,1439,44170
1.0,1,1523,44170
2.0,2,1036,44170
3.0,3,1002,44170
0.0,0,1439,44180
1.0,1,1523,44180
2.0,2,1036,44180
3.0,3,1002,44180
0.0,0,1439,44190
1.0,1,1523,44190
2.0,2,1036,44190
3.0,3,1002,44190
0.0,0,1439,44200
1.0,1,1523,44200
2.0,2,1036,44200
3.0,3,1002,44200
0.0,0,1439,44210
1.0,1,1523,44210
2.0,1,1,44210
2.0,2,1035,44210
3.0,3,1002,44210
0.0,0,1439,44220
1.0,1,1524,44220
2.0,2,1035,44220
3.0,3,1002,44220
0.0,0,1439,44230
1.0,1,1524,44230
2.0,2,1035,44230
3.0,3,1002,44230
0.0,0,1439,44240
1.0,1,1524,44240
2.0,2,1035,44240
3.0,3,1002,44240
0.0,0,1439,44250
1.0,1,1524,44250
2.0,2,1035,44250
3.0,3,1002,44250
0.0,0,1439,44260
1.0,1,1524,44260
2.0,2,1035,44260
3.0,3,1002,44260
0.0,0,1439,44270
1.0,1,1524,44270
2.0,2,1035,44270
3.0,3,1002,44270
0.0,0,1439,44280
1.0,1,1524,44280
2.0,2,1035,44280
3.0,3,1002,44280
0.0,0,1439,44290
1.0,1,1524,44290
2.0,2,1035,44290
3.0,3,1002,44290
0.0,0,1439,44300
1.0,1,1524,44300
2.0,2,1035,44300
3.0,3,1002,44300
0.0,0,1439,44310
1.0,1,1524,44310
2.0,2,1035,44310
3.0,3,1002,44310
0.0,0,1439,44320
1.0,1,1524,44320
2.0,2,1035,44320
3.0,3,1002,44320
0.0,0,1439,44330
1.0,1,1524,44330
2.0,2,1035,44330
3.0,3,1002,44330
0.0,0,1439,44340
1.0,1,1523,44340
1.0,2,1,44340
2.0,2,1035,44340
3.0,3,1002,44340
0.0,0,1438,44350
0.0,3,1,44350
1.0,1,1523,44350
2.0,2,1036,44350
3.0,3,1002,44350
0.0,0,1438,44360
1.0,1,1523,44360
2.0,2,1036,44360
3.0,0,1,44360
3.0,3,1002,44360
0.0,0,1439,44370
1.0,1,1523,44370
2.0,2,1036,44370
3.0,3,1002,44370
0.0,0,1439,44380
1.0,1,1523,44380
2.0,2,1036,44380
3.0,3,1002,44380
0.0,0,1439,44390
1.0,1,1523,44390
2.0,2,1036,44390
3.0,3,1002,44390
0.0,0,1439,44400
1.0,1,1523,44400
2.0,2,1036,44400
3.0,3,1002,44400
0.0,0,1439,44410
1.0,1,1523,44410
2.0,2,1036,44410
3.0,3,1002,44410
0.0,0,1439,44420
1.0,1,1523,44420
2.0,2,1036,44420
3.0,3,1002,44420
0.0,0,1439,44430
1.0,1,1523,44430
2.0,2,1036,44430
3.0,3,1002,44430
0.0,0,1439,44440
1.0,1,1523,44440
2.0,2,1036,44440
3.0,3,1002,44440
0.0,0,1439,44450
1.0,1,1523,44450
2.0,2,1036,44450
3.0,3,1002,44450
0.0,0,1439,44460
1.0,1,1523,44460
2.0,1,1,44460
2.0,2,1035,44460
3.0,3,1002,44460
0.0,0,1439,44470
1.0,1,1524,44470
2.0,2,1035,44470
3.0,3,1002,44470
0.0,0,1439,44480
1.0,1,1524,44480
2.0,2,1035,44480
3.0,3,1002,44480
0.0,0,1438,44490
0.0,3,1,44490
1.0,1,1524,44490
2.0,2,1035,44490
3.0,3,1002,44490
0.0,0,1438,44500
1.0,1,1524,44500
2.0,2,1035,44500
3.0,3,1003,44500
0.0,0,1438,44510
1.0,1,1523,44510
1.0,2,1,44510
2.0,2,1035,44510
3.0,3,1003,44510
0.0,0,1438,44520
1.0,1,1523,44520
2.0,1,1,44520
2.0,2,1035,44520
3.0,3,1003,44520
0.0,0,1438,44530
1.0,1,1524,44530
2.0,2,1035,44530
3.0,3,1003,44530
0.0,0,1438,44540
1.0,1,1524,44540
2.0,2,1035,44540
3.0,3,1003,44540
0.0,0,1438,44550
1.0,1,1523,44550
1.0,2,1,44550
2.0,2,1035,44550
3.0,3,1003,44550
0.0,0,1437,44560
0.0,2,1,44560
1.0,1,1523,44560
2.0,2,1036,44560
3.0,3,1003,44560
0.0,0,1437,44570
1.0,1,1523,44570
2.0,2,1037,44570
3.0,3,1003,44570
0.0,0,1437,44580
1.0,1,1523,44580
2.0,2,1037,44580
3.0,3,1003,44580
0.0,0,1437,44590
1.0,1,1523,44590
2.0,2,1037,44590
3.0,3,1003,44590
0.0,0,1437,44600
1.0,1,1523,44600
2.0,2,1037,44600
3.0,3,1003,44600
0.0,0,1437,44610
1.0,1,1523,44610
2.0,2,1037,44610
3.0,3,1003,44610
0.0,0,1437,44620
1.0,1,1523,44620
2.0,2,1037,44620
3.0,3,1003,44620
0.0,0,1437,44630
1.0,1,1523,44630
2.0,2,1037,44630
3.0,3,1003,44630
0.0,0,1437,44640
1.0,1,1523,44640
2.0,2,1037,44640
3.0,3,1003,44640
0.0,0,1437,44650
1.0,1,1523,44650
2.0,2,1037,44650
3.0,3,1003,44650
0.0,0,1437,44660
1.0,1,1523,44660
2.0,2,1037,44660
3.0,3,1003,44660
0.0,0,1437,44670
1.0,1,1523,44670
2.0,2,1037,44670
3.0,3,1003,44670
0.0,0,1437,44680
1.0,1,1523,44680
2.0,2,1037,44680
3.0,3,1003,44680
0.0,0,1437,44690
1.0,1,1523,44690
2.0,2,1037,44690
3.0,3,1003,44690
0.0,0,1437,44700
1.0,1,1523,44700
2.0,2,1037,44700
3.0,3,1003,44700
0.0,0,1437,44710
1.0,1,1523,44710
2.0,2,1037,44710
3.0,3,1003,44710
0.0,0,1437,44720
1.0,1,1523,44720
2.0,2,1037,44720
3.0,3,1003,44720
0.0,0,1437,44730
1.0,1,1523,44730
2.0,2,1037,44730
3.0,3,1003,44730
0.0,0,1437,44740
1.0,1,1523,44740
2.0,2,1037,44740
3.0,3,1003,44740
0.0,0,1437,44750
1.0,1,1523,44750
2.0,2,1037,44750
3.0,3,1003,44750
0.0,0,1437,44760
1.0,1,1523,44760
2.0,2,1037,44760
3.0,3,1003,44760
0.0,0,1437,44770
1.0,1,1523,44770
2.0,2,1037,44770
3.0,3,1003,44770
0.0,0,1437,44780
1.0,1,1523,44780
2.0,2,1037,44780
3.0,3,1003,44780
0.0,0,1437,44790
1.0,1,1523,44790
2.0,2,1037,44790
3.0,3,1003,44790
0.0,0,1437,44800
1.0,1,1523,44800
2.0,2,1037,44800
3.0,3,1003,44800
0.0,0,1437,44810
1.0,1,1523,44810
2.0,2,1037,44810
3.0,3,1003,44810
0.0,0,1437,44820
1.0,1,1523,44820
2.0,2,1037,44820
3.0,3,1003,44820
0.0,0,1437,44830
1.0,1,1523,44830
2.0,2,1037,44830
3.0,3,1003,44830
0.0,0,1437,44840
1.0,1,1523,44840
2.0,2,1037,44840
3.0,3,1003,44840
0.0,0,1437,44850
1.0,1,1523,44850
2.0,2,1037,44850
3.0,3,1003,44850
0.0,0,1437,44860
1.0,1,1523,44860
2.0,2,1037,44860
3.0,3,1003,44860
0.0,0,1437,44870
1.0,1,1523,44870
2.0,2,1037,44870
3.0,3,1003,44870
0.0,0,1437,44880
1.0,1,1523,44880
2.0,2,1037,44880
3.0,3,1003,44880
0.0,0,1437,44890
1.0,1,1523,44890
2.0,2,1037,44890
3.0,3,1003,44890
0.0,0,1437,44900
1.0,1,1523,44900
2.0,2,1037,44900
3.0,3,1003,44900
0.0,0,1437,44910
1.0,1,1523,44910
2.0,2,1037,44910
3.0,3,1003,44910
0.0,0,1437,44920
1.0,1,1523,44920
2.0,1,1,44920
2.0,2,1036,44920
3.0,3,1003,44920
0.0,0,1437,44930
1.0,1,1524,44930
2.0,2,1036,44930
3.0,3,1003,44930
0.0,0,1437,44940
1.0,1,1524,44940
2.0,2,1036,44940
3.0,3,1003,44940
0.0,0,1437,44950
1.0,1,1523,44950
1.0,2,1,44950
2.0,2,1036,44950
3.0,3,1003,44950
0.0,0,1437,44960
1.0,1,1523,44960
2.0,2,1037,44960
3.0,3,1003,44960
0.0,0,1437,44970
1.0,1,1523,44970
2.0,2,1037,44970
3.0,3,1003,44970
0.0,0,1437,44980
1.0,1,1523,44980
2.0,2,1037,44980
3.0,3,1003,44980
0.0,0,1437,44990
1.0,1,1523,44990
2.0,2,1037,44990
3.0,3,1003,44990
0.0,0,1437,45000
1.0,1,1523,45000
2.0,2,1037,45000
3.0,3,1003,45000
0.0,0,1437,45010
1.0,1,1523,45010
2.0,2,1037,45010
3.0,3,1003,45010
0.0,0,1437,45020
1.0,1,1523,45020
2.0,2,1037,45020
3.0,3,1003,45020
0.0,0,1437,45030
1.0,1,1523,45030
2.0,2,1037,45030
3.0,3,1003,45030
0.0,0,1437,45040
1.0,1,1523,45040
2.0,2,1037,45040
3.0,3,1003,45040
0.0,0,1437,45050
1.0,1,1523,45050
2.0,0,1,45050
2.0,2,1036,45050
3.0,3,1003,45050
0.0,0,1438,45060
1.0,1,1523,45060
2.0,2,1036,45060
3.0,3,1003,45060
0.0,0,1437,45070
0.0,2,1,45070
1.0,1,1523,45070
2.0,2,1036,45070
3.0,3,1003,45070
0.0,0,1437,45080
1.0,1,1523,45080
2.0,2,1037,45080
3.0,3,1003,45080
0.0,0,1437,45090
1.0,1,1523,45090
2.0,2,1037,45090
3.0,3,1003,45090
0.0,0,1437,45100
1.0,1,1523,45100
2.0,2,1037,45100
3.0,3,1003,45100
0.0,0,1437,45110
1.0,1,1523,45110
2.0,0,1,45110
2.0,2,1036,45110
3.0,3,1003,45110
0.0,0,1438,45120
1.0,1,1523,45120
2.0,2,1036,45120
3.0,3,1003,45120
0.0,0,1438,45130
1.0,1,1523,45130
2.0,2,1036,45130
3.0,3,1003,45130
0.0,0,1438,45140
1.0,1,1523,45140
2.0,2,1036,45140
3.0,3,1003,45140
0.0,0,1438,45150
1.0,1,1523,45150
2.0,2,1036,45150
3.0,3,1003,45150
0.0,0,1438,45160
1.0,1,1523,45160
2.0,2,1036,45160
3.0,3,1003,45160
0.0,0,1438,45170
1.0,1,1523,45170
2.0,2,1036,45170
3.0,3,1003,45170
0.0,0,1437,45180
0.0,2,1,45180
1.0,1,1523,45180
2.0,2,1036,45180
3.0,3,1003,45180
0.0,0,1437,45190
1.0,1,1523,45190
2.0,2,1037,45190
3.0,3,1003,45190
0.0,0,1437,45200
1.0,1,1523,45200
2.0,2,1037,45200
3.0,3,1003,45200
0.0,0,1437,45210
1.0,1,1523,45210
2.0,2,1037,45210
3.0,3,1003,45210
0.0,0,1437,45220
1.0,1,1523,45220
2.0,2,1037,45220
3.0,3,1003,45220
0.0,0,1437,45230
1.0,1,1523,45230
2.0,2,1037,45230
3.0,3,1003,45230
0.0,0,1437,45240
1.0,1,1523,45240
2.0,2,1037,45240
3.0,3,1003,45240
0.0,0,1437,45250
1.0,1,1523,45250
2.0,2,1037,45250
3.0,3,1003,45250
0.0,0,1437,45260
1.0,1,1523,45260
2.0,2,1037,45260
3.0,3,1003,45260
0.0,0,1437,45270
1.0,1,1523,45270
2.0,2,1037,45270
3.0,3,1003,45270
0.0,0,1437,45280
1.0,1,1523,45280
2.0,2,1037,45280
3.0,3,1003,45280
0.0,0,1437,45290
1.0,1,1523,45290
2.0,2,1037,45290
3.0,3,1003,45290
0.0,0,1437,45300
1.0,1,1523,45300
2.0,2,1037,45300
3.0,3,1003,45300
0.0,0,1437,45310
1.0,1,1523,45310
2.0,2,1037,45310
3.0,3,1003,45310
0.0,0,1437,45320
1.0,1,1523,45320
2.0,2,1037,45320
3.0,3,1003,45320
0.0,0,1437,45330
1.0,1,1523,45330
2.0,2,1037,45330
3.0,3,1003,45330
0.0,0,1437,45340
1.0,1,1523,45340
2.0,2,1037,45340
3.0,3,1003,45340
0.0,0,1437,45350
1.0,1,1523,45350
2.0,2,1037,45350
3.0,3,1003,45350
0.0,0,1437,45360
1.0,1,1523,45360
2.0,2,1037,45360
3.0,3,1003,45360
0.0,0,1437,45370
