Timestep,alive_sector 0,alive_sector 1,alive_sector 2,alive_sector 3,dead_sector 0,dead_sector 1,dead_sector 2,dead_sector 3
47180,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47190,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47200,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47210,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47220,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47230,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47240,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47250,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47260,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47270,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47280,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47290,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47300,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47310,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47320,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47330,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47340,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47350,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47360,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47370,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47380,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47390,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47400,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47410,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47420,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47430,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47440,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47450,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47460,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47470,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47480,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47490,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47500,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47510,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47520,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47530,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47540,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47550,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47560,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47570,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47580,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47590,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47600,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47610,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47620,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47630,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47640,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47650,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47660,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47670,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47680,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47690,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47700,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47710,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47720,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47730,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47740,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47750,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47760,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47770,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47780,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47790,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
47800,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47810,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47820,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47830,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47840,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47850,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47860,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47870,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47880,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47890,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47900,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47910,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47920,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47930,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47940,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47950,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47960,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47970,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47980,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
47990,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48000,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48010,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48020,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48030,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48040,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48050,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48060,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48070,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48080,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48090,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48100,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48110,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48120,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48130,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48140,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48150,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48160,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48170,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48180,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48190,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48200,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48210,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48220,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48230,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48240,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48250,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48260,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48270,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48280,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48290,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48300,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48310,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48320,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48330,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48340,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48350,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48360,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48370,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48380,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48390,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48400,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48410,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48420,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48430,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48440,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48450,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48460,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48470,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48480,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48490,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48500,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48510,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48520,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48530,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48540,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48550,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48560,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48570,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48580,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48590,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48600,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48610,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48620,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48630,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48640,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48650,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48660,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48670,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48680,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48690,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48700,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48710,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48720,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48730,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48740,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48750,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48760,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48770,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48780,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48790,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48800,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48810,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48820,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48830,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48840,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48850,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48860,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48870,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48880,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48890,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48900,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48910,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48920,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
48930,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48940,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48950,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48960,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48970,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48980,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
48990,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49000,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49010,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49020,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49030,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49040,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49050,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49060,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49070,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49080,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49090,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49100,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49110,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49120,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49130,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49140,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49150,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49160,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49170,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49180,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49190,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49200,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49210,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49220,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49230,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49240,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49250,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49260,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49270,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49280,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49290,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49300,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49310,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49320,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49330,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49340,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49350,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49360,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49370,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49380,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49390,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49400,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49410,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49420,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49430,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49440,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49450,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49460,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49470,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49480,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49490,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49500,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49510,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49520,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49530,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49540,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49550,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49560,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49570,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49580,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49590,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49600,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49610,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49620,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49630,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49640,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49650,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49660,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49670,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49680,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49690,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49700,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49710,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49720,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49730,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49740,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49750,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49760,0.0,1.0,1.0,4.0,1436.0,1522.0,1035.0,1001.0
49770,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49780,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49790,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49800,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49810,0.0,2.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
49820,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49830,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49840,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49850,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49860,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49870,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49880,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49890,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49900,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49910,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49920,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49930,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49940,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49950,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49960,1.0,3.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
49970,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49980,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
49990,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50000,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50010,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50020,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50030,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50040,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50050,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50060,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50070,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50080,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50090,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50100,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50110,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50120,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50130,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50140,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50150,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50160,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50170,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50180,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50190,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50200,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50210,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50220,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50230,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50240,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50250,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50260,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50270,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50280,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50290,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50300,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50310,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50320,1.0,1.0,1.0,3.0,1436.0,1522.0,1035.0,1001.0
50330,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50340,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50350,1.0,2.0,1.0,2.0,1436.0,1522.0,1035.0,1001.0
50360,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50370,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50380,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50390,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50400,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50410,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50420,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50430,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50440,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50450,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50460,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50470,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50480,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50490,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50500,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50510,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50520,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50530,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50540,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50550,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50560,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50570,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50580,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50590,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50600,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50610,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50620,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50630,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50640,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50650,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50660,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50670,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50680,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50690,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50700,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
50710,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50720,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50730,2.0,2.0,0.0,2.0,1436.0,1522.0,1035.0,1001.0
50740,1.0,2.0,0.0,3.0,1436.0,1522.0,1035.0,1001.0
