Timestep,entities_sector_0,entities_sector_1,entities_sector_2,entities_sector_3,mov_0_to_0,mov_0_to_1,mov_0_to_2,mov_0_to_3,mov_1_to_0,mov_1_to_1,mov_1_to_2,mov_1_to_3,mov_2_to_0,mov_2_to_1,mov_2_to_2,mov_2_to_3,mov_3_to_0,mov_3_to_1,mov_3_to_2,mov_3_to_3
11270,3.0,3.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
7840,11.0,7.0,12.0,9.0,11.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0
4890,34.0,18.0,27.0,26.0,33.0,0.0,0.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,0.0,25.0
1540,277.0,214.0,181.0,233.0,273.0,1.0,0.0,0.0,1.0,213.0,0.0,2.0,0.0,0.0,181.0,0.0,3.0,0.0,0.0,231.0
9610,6.0,4.0,8.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0
8530,7.0,7.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0
13110,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
6250,18.0,7.0,15.0,13.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,13.0
6850,18.0,6.0,13.0,11.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,11.0
5690,20.0,14.0,20.0,19.0,20.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,19.0
16310,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
170,1476.0,1589.0,861.0,875.0,1475.0,1.0,2.0,2.0,1.0,1588.0,3.0,4.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,869.0
1270,327.0,266.0,220.0,280.0,324.0,1.0,3.0,0.0,1.0,260.0,1.0,0.0,1.0,3.0,216.0,0.0,1.0,2.0,0.0,280.0
12790,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
16860,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9270,9.0,5.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0
9800,5.0,4.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
16820,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1900,219.0,142.0,142.0,166.0,212.0,1.0,1.0,2.0,1.0,139.0,2.0,0.0,3.0,2.0,139.0,0.0,3.0,0.0,0.0,164.0
11390,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
9920,5.0,4.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0
16740,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14240,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
6060,16.0,13.0,17.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,16.0
1800,228.0,161.0,157.0,184.0,227.0,1.0,0.0,1.0,1.0,157.0,0.0,0.0,0.0,1.0,157.0,0.0,0.0,2.0,0.0,183.0
3010,90.0,59.0,77.0,84.0,90.0,0.0,1.0,1.0,0.0,58.0,0.0,1.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,82.0
4960,33.0,19.0,24.0,24.0,33.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,23.0
14710,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
14290,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
14980,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5170,32.0,18.0,24.0,17.0,32.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,17.0
10690,3.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
4760,34.0,23.0,30.0,27.0,34.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,27.0
1570,271.0,210.0,171.0,230.0,269.0,1.0,0.0,0.0,1.0,209.0,0.0,1.0,0.0,0.0,171.0,0.0,1.0,0.0,0.0,229.0
12430,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
11950,1.0,3.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
160,1488.0,1608.0,858.0,876.0,1487.0,1.0,0.0,0.0,1.0,1607.0,2.0,3.0,0.0,0.0,856.0,0.0,0.0,0.0,0.0,873.0
10720,3.0,3.0,6.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0
16890,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5460,23.0,16.0,20.0,18.0,23.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,18.0
6580,18.0,7.0,15.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0
15050,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10190,4.0,5.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,7.0
15460,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
9590,8.0,4.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
16110,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2830,107.0,62.0,84.0,95.0,106.0,0.0,0.0,1.0,0.0,61.0,1.0,0.0,1.0,1.0,83.0,0.0,0.0,0.0,0.0,94.0
7970,11.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,8.0
13980,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2250,153.0,111.0,124.0,137.0,153.0,0.0,0.0,1.0,0.0,111.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,136.0
260,1410.0,1527.0,847.0,872.0,1405.0,1.0,5.0,2.0,1.0,1521.0,0.0,8.0,2.0,5.0,842.0,0.0,2.0,0.0,0.0,862.0
15200,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4370,43.0,24.0,40.0,33.0,42.0,0.0,0.0,1.0,0.0,24.0,0.0,1.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,31.0
16680,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2290,142.0,104.0,124.0,138.0,141.0,0.0,1.0,2.0,0.0,103.0,2.0,2.0,0.0,1.0,121.0,0.0,1.0,0.0,0.0,134.0
370,1347.0,1025.0,742.0,858.0,1341.0,1.0,1.0,3.0,1.0,1021.0,4.0,5.0,2.0,1.0,737.0,0.0,3.0,2.0,0.0,850.0
7490,14.0,8.0,11.0,8.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0
10450,3.0,5.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0
4690,34.0,21.0,35.0,30.0,32.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,35.0,0.0,2.0,2.0,0.0,29.0
14560,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16970,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6870,18.0,7.0,13.0,9.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,1.0,0.0,9.0
15770,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6390,19.0,7.0,15.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0
14740,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
12180,1.0,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
11580,2.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
14230,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
13000,2.0,2.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0
15610,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
8000,11.0,8.0,11.0,9.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0
1600,264.0,204.0,166.0,221.0,263.0,1.0,0.0,0.0,1.0,202.0,1.0,1.0,0.0,0.0,165.0,0.0,0.0,1.0,0.0,220.0
9560,9.0,4.0,7.0,7.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0
11860,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0
8210,9.0,9.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0
14470,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8770,9.0,6.0,10.0,8.0,9.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0
9130,8.0,6.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,8.0
1520,279.0,215.0,185.0,241.0,276.0,1.0,0.0,3.0,1.0,213.0,0.0,1.0,1.0,0.0,185.0,0.0,1.0,1.0,0.0,237.0
15720,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5090,32.0,20.0,22.0,21.0,31.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,22.0,0.0,1.0,0.0,0.0,21.0
11350,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0
12500,3.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
14310,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
1030,412.0,332.0,268.0,348.0,409.0,1.0,1.0,2.0,1.0,330.0,1.0,1.0,1.0,0.0,266.0,0.0,1.0,1.0,0.0,345.0
5860,19.0,14.0,18.0,17.0,19.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,16.0
15180,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11430,3.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
530,766.0,645.0,533.0,653.0,760.0,1.0,0.0,2.0,1.0,644.0,1.0,2.0,3.0,0.0,532.0,0.0,2.0,0.0,0.0,649.0
1510,280.0,218.0,189.0,240.0,277.0,1.0,3.0,2.0,1.0,215.0,4.0,2.0,1.0,0.0,182.0,0.0,1.0,2.0,0.0,236.0
4030,50.0,32.0,45.0,43.0,49.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,0.0,0.0,43.0
16630,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2070,186.0,128.0,126.0,150.0,185.0,0.0,1.0,0.0,0.0,128.0,0.0,1.0,0.0,0.0,125.0,0.0,1.0,0.0,0.0,149.0
16200,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11220,2.0,3.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
15030,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
80,1558.0,1713.0,862.0,869.0,1557.0,1.0,3.0,1.0,1.0,1712.0,1.0,1.0,0.0,0.0,858.0,0.0,0.0,0.0,0.0,867.0
10140,4.0,4.0,7.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
15390,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10600,3.0,5.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
4520,36.0,21.0,37.0,34.0,36.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,34.0
2530,114.0,90.0,109.0,110.0,113.0,0.0,2.0,1.0,0.0,90.0,0.0,0.0,0.0,0.0,107.0,0.0,1.0,0.0,0.0,109.0
13270,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
8960,7.0,6.0,7.0,8.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
14910,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8800,9.0,6.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,7.0
16150,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6230,18.0,7.0,15.0,14.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,14.0
3450,71.0,42.0,69.0,56.0,71.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,56.0
14660,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2620,116.0,78.0,101.0,105.0,115.0,0.0,0.0,1.0,0.0,78.0,0.0,1.0,0.0,0.0,101.0,0.0,1.0,0.0,0.0,103.0
13210,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
14380,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
1500,284.0,224.0,184.0,240.0,279.0,1.0,1.0,1.0,1.0,222.0,1.0,1.0,2.0,1.0,182.0,0.0,2.0,0.0,0.0,238.0
4720,34.0,22.0,33.0,28.0,34.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,28.0
6400,19.0,7.0,15.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0
17000,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16120,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5500,23.0,16.0,21.0,17.0,23.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,17.0
9280,9.0,5.0,5.0,8.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0
4880,34.0,18.0,26.0,27.0,34.0,0.0,0.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,26.0
15530,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11710,2.0,2.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0
1460,284.0,235.0,198.0,241.0,282.0,1.0,1.0,2.0,2.0,234.0,3.0,1.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,238.0
16500,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4020,49.0,32.0,46.0,44.0,49.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,44.0
9540,9.0,5.0,7.0,6.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0
16070,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6590,18.0,7.0,15.0,11.0,18.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0
13720,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
4630,32.0,21.0,36.0,32.0,31.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,32.0
13490,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
1860,220.0,150.0,148.0,176.0,219.0,1.0,2.0,0.0,1.0,147.0,1.0,0.0,0.0,1.0,145.0,0.0,0.0,1.0,0.0,176.0
11470,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
12240,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
6080,17.0,13.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0
1430,294.0,246.0,197.0,240.0,291.0,1.0,2.0,0.0,1.0,242.0,1.0,0.0,0.0,3.0,194.0,0.0,2.0,0.0,0.0,240.0
7510,12.0,8.0,13.0,8.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0
9810,5.0,4.0,7.0,9.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
1970,203.0,133.0,135.0,161.0,203.0,0.0,0.0,2.0,0.0,133.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,159.0
8830,9.0,6.0,10.0,7.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,7.0
2790,110.0,62.0,88.0,98.0,109.0,0.0,1.0,0.0,0.0,62.0,1.0,0.0,1.0,0.0,86.0,0.0,0.0,0.0,0.0,98.0
2930,100.0,62.0,77.0,87.0,99.0,0.0,0.0,0.0,0.0,61.0,0.0,1.0,1.0,0.0,77.0,0.0,0.0,1.0,0.0,86.0
15620,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4000,51.0,33.0,46.0,45.0,51.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,45.0
1220,349.0,277.0,228.0,294.0,347.0,1.0,0.0,2.0,1.0,275.0,1.0,2.0,0.0,0.0,227.0,0.0,1.0,1.0,0.0,290.0
12070,1.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0
2020,194.0,132.0,128.0,155.0,193.0,0.0,0.0,1.0,0.0,130.0,1.0,0.0,1.0,0.0,127.0,0.0,0.0,2.0,0.0,154.0
14620,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
8350,7.0,8.0,10.0,8.0,7.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,8.0
2460,121.0,94.0,115.0,119.0,120.0,0.0,1.0,2.0,0.0,93.0,1.0,0.0,0.0,1.0,113.0,0.0,1.0,0.0,0.0,117.0
14390,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
16260,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16100,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11530,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0
14260,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3840,59.0,34.0,48.0,46.0,58.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,45.0
15090,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8540,7.0,7.0,10.0,9.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0
2190,165.0,112.0,126.0,142.0,165.0,0.0,1.0,1.0,0.0,110.0,2.0,0.0,0.0,1.0,123.0,0.0,0.0,1.0,0.0,141.0
6410,19.0,7.0,15.0,11.0,19.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0
10,1581.0,1737.0,846.0,838.0,1580.0,1.0,2.0,0.0,1.0,1736.0,3.0,3.0,0.0,0.0,841.0,0.0,0.0,0.0,0.0,835.0
1120,385.0,302.0,252.0,320.0,381.0,1.0,2.0,4.0,1.0,301.0,1.0,1.0,0.0,0.0,249.0,0.0,3.0,0.0,0.0,315.0
6980,15.0,8.0,13.0,9.0,15.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0
16370,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9510,9.0,5.0,7.0,6.0,9.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0
